"StationID" "day_of_week" "time_of_day" "meanHeadway" "SDHeadway" "Flow_rate"
"9748" 70126 3 44 650.4 387.488279392637 0.00156848101851852
"9749" 70126 3 45 723.041666666667 381.376851075458 0.00170346626984127
"9750" 70126 3 46 661.153846153846 342.853635513196 0.00213018287037037
"9751" 70126 3 47 755.266666666667 268.781766671845 0.00132809166666667
"9752" 70126 3 48 824.346153846154 449.625972764714 0.00105818916666667
"9753" 70127 1 1 557.984615384615 345.227709830215 0.000416862398989899
"9754" 70127 1 2 552.15873015873 283.322351824777 0.000349453594771242
"9755" 70127 1 3 865 349.283910307933 0.000253155303030303
"9756" 70127 1 4 275.166666666667 326.611338851955 0.000118139141414141
"9757" 70127 1 5 512.75 337.81688826937 NA
"9758" 70127 1 6 550 NA NA
"9759" 70127 1 7 NA NA NA
"9760" 70127 1 10 NA NA NA
"9761" 70127 1 11 NA NA 5.15482899648661e-05
"9762" 70127 1 12 960.785714285714 190.959189587493 0.000185647222222222
"9763" 70127 1 13 722.953488372093 323.990002306683 0.000815722643097643
"9764" 70127 1 14 861.526315789474 361.045683778728 0.00131319290524291
"9765" 70127 1 15 745.166666666667 289.598078670787 0.00322676993854169
"9766" 70127 1 16 521.393442622951 286.903716641926 0.00347211627061469
"9767" 70127 1 17 480.816091954023 290.449272228453 0.00324712762903399
"9768" 70127 1 18 497.164383561644 315.402124882692 0.00371386500918274
"9769" 70127 1 19 516.545454545455 318.121901251618 0.00401053923853924
"9770" 70127 1 20 423.702127659574 283.433094257103 0.00339580359525916
"9771" 70127 1 21 394.572916666667 269.758790688105 0.00264427878787879
"9772" 70127 1 22 549.814285714286 349.881524165511 0.00203001893939394
"9773" 70127 1 23 455.185185185185 276.797313530637 0.0019197610479798
"9774" 70127 1 24 429.390804597701 309.706476054038 0.00186204566928506
"9775" 70127 1 25 465.247058823529 314.952449392208 0.00266348625537066
"9776" 70127 1 26 526.808823529412 334.561832285866 0.00231831796089849
"9777" 70127 1 27 508.8375 356.315229648898 0.00241497143942586
"9778" 70127 1 28 460.253333333333 318.344114906331 0.00239491407828283
"9779" 70127 1 29 534.298701298701 372.507331787085 0.0027342658427854
"9780" 70127 1 30 508.359375 315.467572714731 0.00252894892649938
"9781" 70127 1 31 505.613333333333 270.539046156919 0.00272168945637892
"9782" 70127 1 32 453.727272727273 271.842530790345 0.00262844326435459
"9783" 70127 1 33 445.012987012987 300.46190289665 0.00216861967843573
"9784" 70127 1 34 498.225 310.06475334327 0.00309741198778566
"9785" 70127 1 35 467.151898734177 286.572633143609 0.00281326944444444
"9786" 70127 1 36 451.851851851852 318.411726822015 0.00282593140304806
"9787" 70127 1 37 424.325 309.20481004823 0.0027374727984013
"9788" 70127 1 38 397.576086956522 313.894439934642 0.00216711334004206
"9789" 70127 1 39 456.68085106383 373.12035628539 0.00217193054375531
"9790" 70127 1 40 443.171052631579 323.883328300296 0.00162990748911848
"9791" 70127 1 41 460.52688172043 358.627201113098 0.00155402265226523
"9792" 70127 1 42 403.67816091954 258.472008032037 0.00150645048543982
"9793" 70127 1 43 555.16 356.561697780797 0.00126015084175084
"9794" 70127 1 44 596.25 373.171098846206 0.000906378986587183
"9795" 70127 1 45 499.5 287.531063845381 0.00131471987373737
"9796" 70127 1 46 531.988095238095 356.950723677201 0.00132309219944543
"9797" 70127 1 47 471.935897435897 337.269799886408 0.000910580151515152
"9798" 70127 1 48 548.31884057971 289.110628772489 0.000623151515151515
"9799" 70127 3 1 667 348.373960948098 0.000278470833333333
"9800" 70127 3 2 645.1 349.157147704445 NA
"9801" 70127 3 3 789 344.303217937842 NA
"9802" 70127 3 4 952.428571428571 288.376985410219 NA
"9803" 70127 3 5 1232.33333333333 361.791468482421 NA
"9804" 70127 3 6 1165.5 248.194480196478 NA
"9805" 70127 3 7 NA NA NA
"9806" 70127 3 10 NA NA NA
"9807" 70127 3 11 NA NA NA
"9808" 70127 3 12 735.25 143.757608494298 NA
"9809" 70127 3 13 659.846153846154 498.147542761153 NA
"9810" 70127 3 14 537.703703703704 255.238774305222 0.0008354125
"9811" 70127 3 15 782.227272727273 275.597348079401 0.000278470833333333
"9812" 70127 3 16 741.125 367.380659416148 0.000742588888888889
"9813" 70127 3 17 671.64 421.374623504232 0.000928236111111111
"9814" 70127 3 18 700.565217391304 318.9918531429 0.000954757142857143
"9815" 70127 3 19 412.378378378378 251.920330368259 0.00098610018037518
"9816" 70127 3 20 589.923076923077 334.753273092518 0.00194929583333333
"9817" 70127 3 21 673.464285714286 371.168772846677 0.00111388333333333
"9818" 70127 3 22 495.033333333333 384.883724791261 0.00157800138888889
"9819" 70127 3 23 504.181818181818 296.955747391915 0.0026139691456229
"9820" 70127 3 24 566.757575757576 203.086193262711 0.00345922657407407
"9821" 70127 3 25 514.725 323.045840003535 0.00284659074074074
"9822" 70127 3 26 448.914285714286 268.590697949892 0.00236310738636364
"9823" 70127 3 27 575.064516129032 346.097667861147 0.00225697689393939
"9824" 70127 3 28 545.5 265.329010609409 0.00180649027777778
"9825" 70127 3 29 479.972222222222 289.822456599219 0.00189360166666667
"9826" 70127 3 30 522.425 301.383041693644 0.001670825
"9827" 70127 3 31 501.333333333333 382.575618886864 0.000649765277777778
"9828" 70127 3 32 456.19512195122 253.025218062567 0.00228639210526316
"9829" 70127 3 33 516.235294117647 376.864179281699 0.00120670694444444
"9830" 70127 3 34 414.309523809524 287.302126017894 0.00150471959064328
"9831" 70127 3 35 517.457142857143 295.310439135133 0.00175818839869281
"9832" 70127 3 36 474.27027027027 291.343311103799 0.00148517777777778
"9833" 70127 3 37 521.342857142857 349.773451289389 0.00157800138888889
"9834" 70127 3 38 535.9375 305.96309470683 0.00155148035714286
"9835" 70127 3 39 488.147058823529 301.796452812954 0.00151169880952381
"9836" 70127 3 40 581 373.69640083897 0.00155636581035923
"9837" 70127 3 41 528.466666666667 299.07209756216 0.000636504761904762
"9838" 70127 3 42 459 392.413872153908 0.00186807517361111
"9839" 70127 3 43 557.074074074074 257.257268107826 0.000928236111111111
"9840" 70127 3 44 511.269230769231 337.538449091929 0.00137172669753086
"9841" 70127 3 45 557.441176470588 353.255525267344 0.000795630952380952
"9842" 70127 3 46 608.391304347826 330.921404996088 0.000464118055555556
"9843" 70127 3 47 655.12 324.29697295329 0.00111388333333333
"9844" 70127 3 48 726.346153846154 320.215670110967 0.000649765277777778
"9845" 70128 1 1 710.777777777778 339.263832013403 0.000809334781687846
"9846" 70128 1 2 647 247.721617950473 0.000222469811753903
"9847" 70128 1 3 920 NA 0.000184112947658402
"9848" 70128 1 4 550.75 295.40184495023 0.000428062603305785
"9849" 70128 1 5 369 NA NA
"9850" 70128 1 6 NA NA NA
"9851" 70128 1 7 NA NA NA
"9852" 70128 1 10 978 NA NA
"9853" 70128 1 11 677.102564102564 186.981957315869 0.00301903692429712
"9854" 70128 1 12 774.413793103448 298.067814871973 0.00537719986611077
"9855" 70128 1 13 656 282.494478591675 0.0069524423476621
"9856" 70128 1 14 448.6 239.553413329549 0.0133981006809676
"9857" 70128 1 15 430.483146067416 238.314732327935 0.0214597876937666
"9858" 70128 1 16 414.842105263158 239.315393952739 0.0277852887206301
"9859" 70128 1 17 462.329113924051 282.71979067435 0.0314340241635836
"9860" 70128 1 18 417.670731707317 214.445138448966 0.0282404847773613
"9861" 70128 1 19 462.613636363636 240.199506723688 0.028418736261622
"9862" 70128 1 20 507.5 268.06100840173 0.0211773849487483
"9863" 70128 1 21 502.115384615385 285.895811590368 0.0166442599910271
"9864" 70128 1 22 415.322222222222 245.739326023648 0.0126476377288031
"9865" 70128 1 23 451.820224719101 214.993845672897 0.0127180552266419
"9866" 70128 1 24 471.706666666667 284.292662934164 0.0128382218806703
"9867" 70128 1 25 504.911392405063 317.25368761363 0.0100341231890722
"9868" 70128 1 26 482.25974025974 251.576942431316 0.00935266189138029
"9869" 70128 1 27 461.443037974684 221.164966092168 0.0093351464576898
"9870" 70128 1 28 492.454545454545 237.201366012672 0.00996996088903132
"9871" 70128 1 29 529.014084507042 281.163373603205 0.0070052419459749
"9872" 70128 1 30 506.260273972603 252.499891495976 0.00651138988872495
"9873" 70128 1 31 444.7625 225.441802181596 0.00768600039858365
"9874" 70128 1 32 453.010989010989 215.588161626411 0.00802898600690978
"9875" 70128 1 33 443.825 233.257763380375 0.00630061372816303
"9876" 70128 1 34 452.942528735632 244.715466305963 0.00675354198796016
"9877" 70128 1 35 467.62962962963 264.075909751554 0.00671532676602029
"9878" 70128 1 36 456.5125 246.608078021726 0.00805562191603859
"9879" 70128 1 37 491.779220779221 256.309620708638 0.00639203460328605
"9880" 70128 1 38 533.267605633803 327.333379981174 0.00640261023052996
"9881" 70128 1 39 460.520547945205 266.359881321256 0.00494234011620634
"9882" 70128 1 40 532.311688311688 251.531009898448 0.00469029918283234
"9883" 70128 1 41 539.513513513514 248.257005763732 0.00364405702722607
"9884" 70128 1 42 599.032258064516 295.425559553402 0.00259981463721808
"9885" 70128 1 43 541.369863013699 235.783416793258 0.00257559051514018
"9886" 70128 1 44 583.380281690141 295.230242653192 0.00275008434343434
"9887" 70128 1 45 605.177419354839 360.515774611945 0.00225696645573254
"9888" 70128 1 46 633.84126984127 324.278365404369 0.00207797957297537
"9889" 70128 1 47 674.333333333333 325.388095094732 0.00152443024712106
"9890" 70128 1 48 634.054545454545 370.21672422464 0.00117773090081199
"9891" 70128 3 1 713.416666666667 367.271717523625 0.000495059259259259
"9892" 70128 3 2 1178.66666666667 109.546032942016 NA
"9893" 70128 3 3 1201.83333333333 313.733770556947 NA
"9894" 70128 3 4 684 NA NA
"9895" 70128 3 5 NA NA NA
"9896" 70128 3 6 NA NA NA
"9897" 70128 3 7 NA NA NA
"9898" 70128 3 10 1079.33333333333 524.559180010543 NA
"9899" 70128 3 11 709 357.113427358871 NA
"9900" 70128 3 12 754.576923076923 282.020165672871 0.00289849211469534
"9901" 70128 3 13 753.75 297.155390472656 0.00219338755144033
"9902" 70128 3 14 692.5 282.652192464099 0.00291534897119342
"9903" 70128 3 15 710.461538461538 280.21709166562 0.00338043075396825
"9904" 70128 3 16 632.285714285714 257.968252014892 0.00369893333333333
"9905" 70128 3 17 449.861111111111 214.939879006437 0.00375532044082126
"9906" 70128 3 18 592.84375 283.465433902869 0.00783059983333333
"9907" 70128 3 19 569.566666666667 277.74270943389 0.00859900149370457
"9908" 70128 3 20 511.28125 225.104453800825 0.00904908308167275
"9909" 70128 3 21 525.909090909091 224.27499353979 0.0154527872194164
"9910" 70128 3 22 495.702702702703 198.300538586267 0.0126407118884121
"9911" 70128 3 23 523.486486486486 237.454629774197 0.0141348724143693
"9912" 70128 3 24 474.742857142857 236.789102349742 0.0132523905569172
"9913" 70128 3 25 494.612903225806 209.128298327343 0.0104576154269972
"9914" 70128 3 26 462.605263157895 275.170172357642 0.0155957730850168
"9915" 70128 3 27 493.578947368421 246.009517677774 0.0147703203231293
"9916" 70128 3 28 485.527777777778 272.599809884758 0.0119782693900976
"9917" 70128 3 29 458.5 237.811797898069 0.0109262126617647
"9918" 70128 3 30 418 224.328627984333 0.0113812045028243
"9919" 70128 3 31 509.763157894737 265.275525731117 0.0094152475762953
"9920" 70128 3 32 464.277777777778 296.520354503566 0.00693106948392191
"9921" 70128 3 33 510.589743589744 196.441864702581 0.00801843823138128
"9922" 70128 3 34 476.027777777778 243.267458467437 0.010549905152027
"9923" 70128 3 35 519.212121212121 221.503351777089 0.00638891654761905
"9924" 70128 3 36 540.771428571429 274.59682592252 0.00515834067460317
"9925" 70128 3 37 503.083333333333 299.343889674926 0.004803621875
"9926" 70128 3 38 527.666666666667 291.381586869635 0.00392888147660819
"9927" 70128 3 39 623.615384615385 374.623018718613 0.00369467440035273
"9928" 70128 3 40 518.620689655172 340.228643057357 0.00270812885416667
"9929" 70128 3 41 590.321428571429 313.740285795779 0.00153515972222222
"9930" 70128 3 42 618.454545454545 327.256376455427 0.00266931170770202
"9931" 70128 3 43 513.703703703704 264.594583178291 0.00256753724837662
"9932" 70128 3 44 710.478260869565 360.76936343991 0.0016841578459596
"9933" 70128 3 45 759.2 381.665960314983 0.00146528700396825
"9934" 70128 3 46 749.375 300.088181484487 0.00211903043650794
"9935" 70128 3 47 797.588235294118 363.027901617687 0.000726013244047619
"9936" 70128 3 48 774.7 425.079695314209 0.000928236111111111
"9937" 70129 1 1 552.622950819672 325.525225030484 0.000394922272727273
"9938" 70129 1 2 621.603773584906 314.387459356875 0.000337540404040404
"9939" 70129 1 3 791.142857142857 436.610592546504 0.000253155303030303
"9940" 70129 1 4 267.166666666667 323.180702806753 0.000219401262626263
"9941" 70129 1 5 373.5 219.141506794126 0.000135016161616162
"9942" 70129 1 6 515.333333333333 102.627156899786 5.06310606060606e-05
"9943" 70129 1 7 NA NA NA
"9944" 70129 1 10 NA NA NA
"9945" 70129 1 11 NA NA NA
"9946" 70129 1 12 968.5 341.732617433838 0.000371294444444444
"9947" 70129 1 13 902 379.6760802657 0.000981767909564394
"9948" 70129 1 14 891.771428571429 360.189009672805 0.00140936101010101
"9949" 70129 1 15 725.618181818182 396.719720584113 0.00164858980314188
"9950" 70129 1 16 542.0625 323.079128103121 0.00380794084558156
"9951" 70129 1 17 449.528735632184 295.621727144692 0.00325178640475109
"9952" 70129 1 18 518.236111111111 322.008769588199 0.00290020564176713
"9953" 70129 1 19 529.614285714286 329.112213490054 0.0030385594384638
"9954" 70129 1 20 424.64367816092 290.277893197772 0.00258730747204185
"9955" 70129 1 21 399.046511627907 248.051271122192 0.00148269586304219
"9956" 70129 1 22 563.217391304348 319.34578666048 0.00172284321295143
"9957" 70129 1 23 447.141025641026 245.555015358607 0.00142227252066116
"9958" 70129 1 24 447.058823529412 335.551548553564 0.00179779648670491
"9959" 70129 1 25 457.701298701299 282.246256090738 0.00286109359193614
"9960" 70129 1 26 571.910447761194 354.282404533329 0.00160558605043294
"9961" 70129 1 27 488.481927710843 351.205254469477 0.00196827088390779
"9962" 70129 1 28 476.708333333333 323.698104764561 0.00225897692431562
"9963" 70129 1 29 508.388888888889 303.28272290991 0.00215350777777778
"9964" 70129 1 30 536.045454545455 304.094339198985 0.00168556462843102
"9965" 70129 1 31 466.150684931507 272.372073500819 0.00165221840383337
"9966" 70129 1 32 474.843373493976 270.146278438801 0.00377866128781727
"9967" 70129 1 33 450.925925925926 300.099682513068 0.00207570684934272
"9968" 70129 1 34 507.105263157895 320.681922531652 0.00276548868952884
"9969" 70129 1 35 443.083333333333 290.088997999861 0.00274375674019608
"9970" 70129 1 36 458.192771084337 322.900742048386 0.00306000599311791
"9971" 70129 1 37 449.148648648649 323.496974745332 0.00300950510255834
"9972" 70129 1 38 393.913978494624 316.468923397529 0.00264999312439158
"9973" 70129 1 39 483.14606741573 374.245135711444 0.0019867380649544
"9974" 70129 1 40 444.246753246753 323.813711708809 0.002514298685394
"9975" 70129 1 41 460.252747252747 355.3086480921 0.00170791047146629
"9976" 70129 1 42 421.838709677419 286.105380795357 0.0013293898989899
"9977" 70129 1 43 529 315.956530889559 0.00147825387205387
"9978" 70129 1 44 581.069444444444 352.381048809737 0.00118034747474747
"9979" 70129 1 45 487.282051282051 289.823138968323 0.00129858240835319
"9980" 70129 1 46 528.615384615385 337.159534120795 0.000789910729847495
"9981" 70129 1 47 485.95 336.678259816269 0.000532958532695375
"9982" 70129 1 48 577.69696969697 292.64112806786 0.000352116012396694
"9983" 70129 3 1 671.769230769231 334.459002891811 0.000649765277777778
"9984" 70129 3 2 681.555555555556 372.497324031001 0.000371294444444444
"9985" 70129 3 3 813.555555555556 326.429746017374 NA
"9986" 70129 3 4 986 355.689752452893 NA
"9987" 70129 3 5 1251 402.829368343471 NA
"9988" 70129 3 6 1162.5 218.495995386643 NA
"9989" 70129 3 7 NA NA NA
"9990" 70129 3 10 NA NA NA
"9991" 70129 3 11 NA NA NA
"9992" 70129 3 12 711 12.7279220613579 NA
"9993" 70129 3 13 703.428571428571 404.039130589624 0.000371294444444444
"9994" 70129 3 14 733.72 466.232731583702 0.000185647222222222
"9995" 70129 3 15 843.944444444444 325.222000598365 0.000716067857142857
"9996" 70129 3 16 695.5 300.51513465023 0.000928236111111111
"9997" 70129 3 17 707.521739130435 321.135608507346 0.0008354125
"9998" 70129 3 18 751.736842105263 315.995928613938 0.000433176851851852
"9999" 70129 3 19 507.216216216216 366.257812592831 0.00195703113425926
"10000" 70129 3 20 543.615384615385 326.650281117047 0.00259906111111111
"10001" 70129 3 21 709.071428571429 380.47007266075 0.00143454671717172
"10002" 70129 3 22 593.166666666667 407.858079046717 0.00140801863570964
"10003" 70129 3 23 492.235294117647 278.569186098984 0.00351752631578947
"10004" 70129 3 24 586.6875 197.021766850527 0.00333546175925926
"10005" 70129 3 25 503.2 333.829389866233 0.00177975849403122
"10006" 70129 3 26 483.342857142857 326.641280383267 0.00177911921296296
"10007" 70129 3 27 578.066666666667 378.661793719658 0.00176364861111111
"10008" 70129 3 28 556.7 245.009521278748 0.00168770202020202
"10009" 70129 3 29 527.117647058824 289.325104411596 0.00227144836601307
"10010" 70129 3 30 531.405405405405 313.928287941641 0.00190951428571429
"10011" 70129 3 31 520.529411764706 351.183301467975 0.0012209875
"10012" 70129 3 32 430.829268292683 247.69506479127 0.00156768765432099
"10013" 70129 3 33 534.382352941176 369.599784755437 0.00185647222222222
"10014" 70129 3 34 433.225 309.725808227295 0.00196089878472222
"10015" 70129 3 35 503.861111111111 285.53920449141 0.00246910805555556
"10016" 70129 3 36 491.540540540541 319.931467886709 0.00241341388888889
"10017" 70129 3 37 509.054054054054 395.439273744047 0.00241341388888889
"10018" 70129 3 38 549.571428571429 317.573955058057 0.00255020657894737
"10019" 70129 3 39 486.171428571429 314.459619189556 0.000990118518518518
"10020" 70129 3 40 627.266666666667 350.909452249666 0.00190597814814815
"10021" 70129 3 41 507.967741935484 314.555186877276 0.001670825
"10022" 70129 3 42 478.5625 400.712747046012 0.00128265353535354
"10023" 70129 3 43 552.481481481482 268.1462532004 0.000663025793650794
"10024" 70129 3 44 578.777777777778 380.411147346711 0.000742588888888889
"10025" 70129 3 45 544.933333333333 347.003322386294 0.00111388333333333
"10026" 70129 3 46 602.96 323.898708446535 0.00103962444444444
"10027" 70129 3 47 680.041666666667 331.282419797167 0.000928236111111111
"10028" 70129 3 48 677.875 329.990423115317 0.000371294444444444
"10029" 70130 1 1 575.5 250.650508516051 0.00557367108095001
"10030" 70130 1 2 519.333333333333 147.188088286156 0.00126301839701361
"10031" 70130 1 3 626 410.917266612149 0.00131909321191715
"10032" 70130 1 4 561.25 327.222019430233 0.00165712483065954
"10033" 70130 1 5 357 NA 0.000555119050306992
"10034" 70130 1 6 NA NA NA
"10035" 70130 1 7 NA NA NA
"10036" 70130 1 10 996 NA NA
"10037" 70130 1 11 668.897435897436 146.832664312277 0.00601625586820587
"10038" 70130 1 12 760.406779661017 312.074710255141 0.00717175714211233
"10039" 70130 1 13 684.217391304348 284.648001967614 0.0131879411881106
"10040" 70130 1 14 445.597222222222 203.448208429816 0.0186084865553303
"10041" 70130 1 15 435.478723404255 205.420875525295 0.0385459490611329
"10042" 70130 1 16 384.1 192.861017082541 0.0498988008952236
"10043" 70130 1 17 423.255555555556 234.723770769589 0.0487424837335994
"10044" 70130 1 18 424.488636363636 207.888619290001 0.0602266477686071
"10045" 70130 1 19 424.302083333333 198.380873430335 0.0564244048662298
"10046" 70130 1 20 473.543209876543 213.527225979658 0.0559353623604902
"10047" 70130 1 21 459.25 245.513953301687 0.0421401455700856
"10048" 70130 1 22 440.03488372093 242.753394484023 0.0508359328040335
"10049" 70130 1 23 437.02380952381 168.528784584431 0.0392964431796338
"10050" 70130 1 24 440.590361445783 213.203786411292 0.0399788597952567
"10051" 70130 1 25 486.809523809524 269.571345416478 0.0354040570747716
"10052" 70130 1 26 491.2125 293.883628641584 0.0281946393628965
"10053" 70130 1 27 466.042857142857 284.71462629535 0.0292522745551363
"10054" 70130 1 28 475.642857142857 214.047154069453 0.0323135092453248
"10055" 70130 1 29 503.323943661972 274.498075697022 0.0258626235342325
"10056" 70130 1 30 464.78313253012 210.13532505024 0.0248387823659521
"10057" 70130 1 31 431.975609756098 212.12976319887 0.0292353840104309
"10058" 70130 1 32 416.945652173913 210.031623162183 0.027860035097137
"10059" 70130 1 33 426.38202247191 183.935296529784 0.0275282751313325
"10060" 70130 1 34 415.204301075269 225.080543996249 0.024360574118883
"10061" 70130 1 35 423.545454545455 199.330886989039 0.0256334279100469
"10062" 70130 1 36 447.566265060241 200.588232077745 0.030600114881177
"10063" 70130 1 37 478.5 203.457755913994 0.0238251510045721
"10064" 70130 1 38 522.671232876712 309.531234054664 0.023842847544068
"10065" 70130 1 39 464.192307692308 234.93453399774 0.0212163181255565
"10066" 70130 1 40 480.651685393258 250.31090218528 0.0193232176030119
"10067" 70130 1 41 514.756756756757 246.434731741521 0.0150031300844772
"10068" 70130 1 42 561.130434782609 262.293611471812 0.0127471907197142
"10069" 70130 1 43 498.223684210526 219.586981926477 0.0143763796910081
"10070" 70130 1 44 585.375 290.685563506318 0.0118770211538077
"10071" 70130 1 45 532.442857142857 295.818571293543 0.0145214701032177
"10072" 70130 1 46 535.041095890411 232.029897400467 0.0102313729088746
"10073" 70130 1 47 554.897435897436 260.956312696584 0.00944615247180421
"10074" 70130 1 48 546.397058823529 273.213062104749 0.00648895973771657
"10075" 70130 3 1 722.730769230769 430.431649179501 0.00282311810344828
"10076" 70130 3 2 988.666666666667 248.649016353038 NA
"10077" 70130 3 3 1075.35714285714 334.289972500351 0.000389859166666667
"10078" 70130 3 4 708 NA NA
"10079" 70130 3 5 NA NA NA
"10080" 70130 3 6 NA NA NA
"10081" 70130 3 7 NA NA NA
"10082" 70130 3 10 830.8 101.731017885402 NA
"10083" 70130 3 11 720.545454545455 329.775791602829 0.000961387400793651
"10084" 70130 3 12 674.444444444444 188.204539578483 0.00481356726190476
"10085" 70130 3 13 668.24 202.449434015838 0.00202660094599243
"10086" 70130 3 14 639.423076923077 247.442142421524 0.00385926476950322
"10087" 70130 3 15 688.814814814815 282.793079699497 0.0064333195819582
"10088" 70130 3 16 613.206896551724 275.296123592441 0.00836148379212921
"10089" 70130 3 17 460.857142857143 259.481512756082 0.00963217633611245
"10090" 70130 3 18 603.096774193548 301.18315079463 0.0146739886390359
"10091" 70130 3 19 607.827586206897 342.217147955329 0.0175654271720922
"10092" 70130 3 20 545.939393939394 282.969845941438 0.0190871617298219
"10093" 70130 3 21 521.69696969697 229.436876510796 0.023233170360306
"10094" 70130 3 22 478.621621621622 172.30066604491 0.0432621344479275
"10095" 70130 3 23 463.297297297297 194.522758574938 0.0365389254233284
"10096" 70130 3 24 483.897435897436 230.009816137417 0.0470684193818936
"10097" 70130 3 25 469.882352941176 203.262595450928 0.0358663609820575
"10098" 70130 3 26 462.051282051282 286.264778861693 0.0495098830110243
"10099" 70130 3 27 492.885714285714 245.041745714597 0.0422709114837034
"10100" 70130 3 28 481.9 244.27137074185 0.0397889897125597
"10101" 70130 3 29 483.714285714286 254.005392651019 0.0415773841166691
"10102" 70130 3 30 439.790697674419 191.371560575548 0.0363917595773284
"10103" 70130 3 31 536.222222222222 303.036547641286 0.0348067327753508
"10104" 70130 3 32 457.352941176471 286.275866355783 0.0301367950474612
"10105" 70130 3 33 478.325581395349 195.189129397036 0.0332732856976625
"10106" 70130 3 34 446.157894736842 252.119075933381 0.0269937356721801
"10107" 70130 3 35 542.40625 220.708223588695 0.0233925037408616
"10108" 70130 3 36 479.527777777778 251.001022890472 0.0257309696178894
"10109" 70130 3 37 491.088235294118 253.133258431333 0.0215487869111688
"10110" 70130 3 38 503.222222222222 262.898688918223 0.0148086541718756
"10111" 70130 3 39 558.384615384615 279.057854492301 0.0172679084265875
"10112" 70130 3 40 466.9 316.059395334659 0.0155547029376729
"10113" 70130 3 41 545.290322580645 307.06222969168 0.0116120498941933
"10114" 70130 3 42 557.115384615385 216.652777858596 0.0162220132541924
"10115" 70130 3 43 552.107142857143 334.201351958357 0.0141583913065616
"10116" 70130 3 44 679.434782608696 297.044047252095 0.0120118898293143
"10117" 70130 3 45 698.52 332.797000186801 0.0118451078529649
"10118" 70130 3 46 645.608695652174 360.094525359212 0.00872062959367565
"10119" 70130 3 47 715.47619047619 301.982386745919 0.00526419418391995
"10120" 70130 3 48 743.590909090909 355.205997789735 0.00534973412037037
"10121" 70131 1 1 521.449275362319 317.192210062711 0.00376357550505051
"10122" 70131 1 2 554.015873015873 263.977607314216 0.00217919817722681
"10123" 70131 1 3 1021.15384615385 399.734254672994 0.00129247289256198
"10124" 70131 1 4 320.428571428571 312.850793586366 0.000978867171717172
"10125" 70131 1 5 365 195.08459703421 0.000675080808080808
"10126" 70131 1 6 488 181.019335983756 0.000135016161616162
"10127" 70131 1 7 NA NA NA
"10128" 70131 1 10 NA NA NA
"10129" 70131 1 11 NA NA NA
"10130" 70131 1 12 929.105263157895 240.337238696157 0.000603822278338945
"10131" 70131 1 13 674.085106382979 275.512631272596 0.00142132890705016
"10132" 70131 1 14 815.139534883721 289.875144008699 0.00244174840400144
"10133" 70131 1 15 684.631578947368 305.548314602439 0.00342007850564468
"10134" 70131 1 16 521.910447761194 260.871600330292 0.00535976904946736
"10135" 70131 1 17 435.159574468085 288.343668278629 0.00674530216093609
"10136" 70131 1 18 519.802816901409 316.95419316264 0.00710940988107584
"10137" 70131 1 19 470.692307692308 297.566332567584 0.00494722711275379
"10138" 70131 1 20 368.030303030303 246.48353236153 0.00522306772792058
"10139" 70131 1 21 386.959595959596 241.048048355845 0.00440454409166607
"10140" 70131 1 22 539.32 333.394586444157 0.00377955390859343
"10141" 70131 1 23 419.518072289157 239.569805573616 0.00351773109074423
"10142" 70131 1 24 408.858695652174 285.738741099825 0.00358296508533038
"10143" 70131 1 25 425.086021505376 279.823883118199 0.00459946712252962
"10144" 70131 1 26 510.125 300.06374616165 0.00457439746162928
"10145" 70131 1 27 503.397590361446 354.642242946223 0.00528311699682618
"10146" 70131 1 28 439.2 310.439272277449 0.00485444471992654
"10147" 70131 1 29 560.597222222222 346.414660739516 0.00518777166300467
"10148" 70131 1 30 505.142857142857 317.524723935883 0.00417383260780005
"10149" 70131 1 31 459.547945205479 265.851621162794 0.00585825044860368
"10150" 70131 1 32 468.061728395062 261.471955746645 0.00579191890125142
"10151" 70131 1 33 440.238636363636 298.871863302622 0.0053454503061496
"10152" 70131 1 34 481.15 316.605816494225 0.00648248941717433
"10153" 70131 1 35 451.146341463415 292.152299279167 0.00550946499428237
"10154" 70131 1 36 444.267441860465 321.82484912718 0.00600727750037064
"10155" 70131 1 37 410.935897435897 293.558655381142 0.00660417067543852
"10156" 70131 1 38 386.65306122449 299.249132565239 0.00738494826951468
"10157" 70131 1 39 518.556962025316 367.367340327594 0.00707508636004975
"10158" 70131 1 40 434.095238095238 309.074195445534 0.00573902233417514
"10159" 70131 1 41 454.21978021978 338.653667801645 0.00486440211788371
"10160" 70131 1 42 424.554347826087 278.303232682533 0.00633114785174806
"10161" 70131 1 43 510.74025974026 315.726580687409 0.00593900122789265
"10162" 70131 1 44 581.352112676056 333.019780561865 0.00508574685032217
"10163" 70131 1 45 480.048192771084 294.433515772421 0.00496553856852314
"10164" 70131 1 46 539.636363636364 344.65176586363 0.00583120109368233
"10165" 70131 1 47 475.9375 328.849638363643 0.00338546534090909
"10166" 70131 1 48 514.123287671233 267.254661387759 0.00453287596859001
"10167" 70131 3 1 642.407407407407 330.677539799176 0.00324882638888889
"10168" 70131 3 2 659.275862068965 328.630697695727 0.00111388333333333
"10169" 70131 3 3 811.5 330.206575272118 0.000185647222222222
"10170" 70131 3 4 1133.6 454.51435620891 0.000185647222222222
"10171" 70131 3 5 1282.2 382.59534759325 NA
