"StationID","day_of_week","time_of_day","meanHeadway","SDHeadway","Flow_rate"
70002,1,1,672.239130434783,253.741529450967,0.000114041402903754
70002,1,2,961.181818181818,278.629748584994,6.07610654257241e-05
70002,1,3,543.666666666667,154.907499280485,2.76803375116628e-05
70002,1,4,517,205.263245614016,NA
70002,1,5,NA,NA,NA
70002,1,6,NA,NA,NA
70002,1,7,NA,NA,NA
70002,1,10,NA,NA,NA
70002,1,11,NA,NA,NA
70002,1,12,749.15,141.63863396538,0.000979731076467427
70002,1,13,771.477272727273,205.022686054593,0.00174510810100271
70002,1,14,462.986842105263,211.533795151574,0.00343352820762226
70002,1,15,361.177083333333,153.191589352176,0.00319101407271191
70002,1,16,482.810810810811,246.2072673819,0.00257673088514338
70002,1,17,345.760416666667,209.22572775237,0.00282942712608004
70002,1,18,403.922222222222,199.50642623075,0.002350582248535
70002,1,19,381.15,209.708810862909,0.00251160463525172
70002,1,20,360.587628865979,185.867490465728,0.00171530068241552
70002,1,21,390.906976744186,190.578538876139,0.00208512010371893
70002,1,22,409.468085106383,211.23913484193,0.00155277804764922
70002,1,23,478.078947368421,182.747020999552,0.00208398728357911
70002,1,24,527.771428571429,151.166687096677,0.00249584762502242
70002,1,25,539.484848484848,234.150197846415,0.00218534125476772
70002,1,26,485.774647887324,146.091771273412,0.00277986131098055
70002,1,27,552.071428571429,157.101215544202,0.00270247227633332
70002,1,28,502.888888888889,224.558192561829,0.00298882972947479
70002,1,29,535.323529411765,176.500935786828,0.0044332587432313
70002,1,30,435.256756756757,240.102093628273,0.0102016794184491
70002,1,31,422.842857142857,239.786960743163,0.00448573224587764
70002,1,32,492.896103896104,210.210144505544,0.00435067080762499
70002,1,33,433.75,243.059607692365,0.00571118027662001
70002,1,34,386.954545454545,198.147565415906,0.00552965118786675
70002,1,35,385.880434782609,212.977780525601,0.00468567383292646
70002,1,36,384.118279569892,226.271088350003,0.00426829277785524
70002,1,37,343.765957446808,172.465263794598,0.00369560434663436
70002,1,38,406.591836734694,204.025409612934,0.00296862589354095
70002,1,39,467.671052631579,234.395528293973,0.00219909142385061
70002,1,40,486.081081081081,221.562802671347,0.00420881405765149
70002,1,41,528.932432432432,196.874296247045,0.000943633042085505
70002,1,42,612.6875,178.30764167406,0.00133269282146574
70002,1,43,573.75,167.877742917768,0.000924760984471018
70002,1,44,623.741935483871,174.301033685212,0.000435789669142107
70002,1,45,622.472727272727,208.092826023446,0.000562973259692299
70002,1,46,601.258064516129,238.744457354519,0.00047545325781474
70002,1,47,623.984126984127,236.405439874061,0.000504640889312025
70002,1,48,604.984126984127,219.166492322359,0.000101262698923413
70002,3,1,689.304347826087,302.128875990876,5.93173868312757e-05
70002,3,2,894.052631578947,227.025322543595,NA
70002,3,3,1243.29411764706,180.862781102789,NA
70002,3,4,817.5,150.613744392735,NA
70002,3,5,NA,NA,NA
70002,3,6,NA,NA,NA
70002,3,7,NA,NA,NA
70002,3,10,NA,NA,NA
70002,3,11,NA,NA,NA
70002,3,12,595.571428571429,62.5162835930425,NA
70002,3,13,562.777777777778,172.592534619942,NA
70002,3,14,602.392857142857,216.25676427626,0.000458288104998325
70002,3,15,661.538461538462,158.729513517614,0.000651831824482236
70002,3,16,667.964285714286,153.290690240098,0.002161250509684
70002,3,17,663.703703703704,187.26612384412,0.000459524226507343
70002,3,18,686.346153846154,228.196221232113,0.000570557952408826
70002,3,19,685.931034482759,192.946500918645,0.000960663498627938
70002,3,20,610.846153846154,169.689054993583,0.000790942843855675
70002,3,21,725.666666666667,136.282528360138,0.000931527941259517
70002,3,22,633.875,142.882533846026,0.00143748614942769
70002,3,23,624.571428571429,161.811602516614,0.000985763726537035
70002,3,24,650.962962962963,193.494281664955,0.00185538395688093
70002,3,25,578.321428571429,182.391734212367,0.00205304793453147
70002,3,26,579.676470588235,220.205650519007,0.00217840494858799
70002,3,27,615.407407407407,131.458463536311,0.00128922066869464
70002,3,28,558.483870967742,165.751394356677,0.00153319668977181
70002,3,29,581.176470588235,161.582415520216,0.00142762318790097
70002,3,30,640.607142857143,164.039818852961,0.00103071381866417
70002,3,31,543.387096774194,221.807976625332,0.000981959638378536
70002,3,32,592.379310344828,207.168739677364,0.000816495060790274
70002,3,33,597.733333333333,210.667565107934,0.000857983630952381
70002,3,34,580.818181818182,195.69035722051,0.00105078538371361
70002,3,35,574.148148148148,166.662649524237,0.00115004658729093
70002,3,36,600.677419354839,179.081245453337,0.00117161324593657
70002,3,37,627.0625,225.229479749848,0.000695977383268482
70002,3,38,610.275862068965,259.917005510787,0.000598304153696498
70002,3,39,630.375,195.758016660765,0.000197442051282051
70002,3,40,676.434782608696,185.441200209602,0.000500607898812597
70002,3,41,679.28,217.65253655004,0.000710449532931181
70002,3,42,625.407407407407,169.249306159073,0.000983750868464823
70002,3,43,668.652173913043,182.348220495256,0.000544802936086292
70002,3,44,675.708333333333,178.131724383626,0.000534849276597605
70002,3,45,714.875,242.926596982996,0.000722672021976543
70002,3,46,638.380952380952,114.768234364077,0.000545394890453834
70002,3,47,684.16,261.021499753054,0.000232111513687601
70002,3,48,752.272727272727,230.138712171218,5.93173868312757e-05
70003,1,1,1017.2380952381,273.934370769654,0.00241458285612957
70003,1,2,365,56.5597029695171,0.0016584412155105
70003,1,3,550.5,194.454364826301,0.000326906332400308
70003,1,4,673,482.246824769225,0.000342328234728235
70003,1,5,NA,NA,0.000105888888888889
70003,1,6,NA,NA,NA
70003,1,7,NA,NA,NA
70003,1,10,NA,NA,NA
70003,1,11,875,362.144998584821,0.00729077077589376
70003,1,12,597.738095238095,28.9516497898079,0.0177193207693141
70003,1,13,514.3375,98.6619267556601,0.0312037330929826
70003,1,14,399.688172043011,118.195856112036,0.0476508667567658
70003,1,15,374.020202020202,97.2905368846616,0.0726807315179387
70003,1,16,421.025641025641,131.304145230753,0.120325534584797
70003,1,17,386.632183908046,123.515380356901,0.149162850679905
70003,1,18,373.3,96.1233950227887,0.144935453908189
70003,1,19,389.698924731183,131.957979555601,0.0908509216454118
70003,1,20,388.337078651685,124.610114121482,0.0614822780730786
70003,1,21,429.621951219512,117.692174367104,0.0475627611371561
70003,1,22,514.301369863014,108.29764603622,0.037680321102212
70003,1,23,476.535211267606,81.4724898330571,0.0298475662735632
70003,1,24,521.985507246377,76.9674287019446,0.0317894150681809
70003,1,25,512.542857142857,79.2559028504878,0.0282214398216239
70003,1,26,507.65671641791,59.2584355940547,0.0282700705915417
70003,1,27,527.763888888889,94.0510040014333,0.0346954746667655
70003,1,28,510.396825396825,124.6492549675,0.0248087876421507
70003,1,29,478.658227848101,74.2954749072311,0.0300560885138963
70003,1,30,463.890625,144.126280298282,0.0541838319260967
70003,1,31,405.240963855422,150.345584859897,0.0360013551715815
70003,1,32,373.988764044944,86.8050970411225,0.0307732905123125
70003,1,33,379.563218390805,113.247999227608,0.0357885801339025
70003,1,34,380.701149425287,99.0913502599388,0.0328008779111827
70003,1,35,378.223404255319,82.2007971935441,0.0382476078830511
70003,1,36,391.222222222222,106.216312864841,0.0349549085498309
70003,1,37,367.806818181818,118.644049693572,0.0297149072053795
70003,1,38,376.795918367347,92.5173663479027,0.0241704084029505
70003,1,39,528.905405405405,144.841544872548,0.0190061575233899
70003,1,40,575.378787878788,141.563333491683,0.0129698788723617
70003,1,41,587.230769230769,109.374038457312,0.00952147613515627
70003,1,42,605.215384615385,83.685514783715,0.00954832290587579
70003,1,43,593.878787878788,104.38221409822,0.00751888017327748
70003,1,44,605.777777777778,96.5732956551228,0.00542974523878981
70003,1,45,603.030769230769,103.371443292921,0.008567862544909
70003,1,46,585.84126984127,88.1379429020593,0.00590030455223138
70003,1,47,623.258064516129,137.322515613985,0.00393613721875914
70003,1,48,745.581395348837,199.575887530836,0.00254465110339654
70003,3,1,1052.55,158.508998582348,0.00129668637226971
70003,3,2,1042.9375,173.429512578838,0.000487190705128205
70003,3,3,1217.88888888889,30.5918471346715,NA
70003,3,4,937.777777777778,75.8712359491029,NA
70003,3,5,NA,NA,NA
70003,3,6,NA,NA,NA
70003,3,7,NA,NA,NA
70003,3,10,NA,NA,NA
70003,3,11,992,352.139177030901,NA
70003,3,12,626.333333333333,57.0013290647816,NA
70003,3,13,742.681818181818,285.283716151656,0.00964342343359863
70003,3,14,655.423076923077,115.23130584244,0.00466937553572516
70003,3,15,675.041666666667,115.501356727084,0.00510384400018025
70003,3,16,689.107142857143,92.8165611362758,0.00713693539755352
70003,3,17,671,97.4979289720872,0.00977314551714048
70003,3,18,646.307692307692,111.105992360725,0.0122583842636938
70003,3,19,666.931034482759,93.5047481737397,0.0179846825312189
70003,3,20,640.304347826087,61.6031542747674,0.024033740124616
70003,3,21,653.857142857143,78.6604113735767,0.0235351863885819
70003,3,22,634.551724137931,112.708405760458,0.0298470243184003
70003,3,23,596.4,103.178243830761,0.0278567307882783
70003,3,24,649.6,108.254330167435,0.0232208179630438
70003,3,25,619.133333333333,87.1007079955917,0.0303269459852388
70003,3,26,571.161290322581,94.6115203606106,0.0319852978909225
70003,3,27,554.56,111.737818127973,0.0255396961223951
70003,3,28,594.714285714286,92.6395835319589,0.0294729587171934
70003,3,29,576.033333333333,87.4550064943085,0.025535308358045
70003,3,30,599.636363636364,99.958059386743,0.0254291875688273
70003,3,31,578.703703703704,113.082956212486,0.0237819539214096
70003,3,32,585.633333333333,93.956513541008,0.0204042138341417
70003,3,33,580.714285714286,89.2687849496483,0.0202441047185476
70003,3,34,565.111111111111,84.9797864351523,0.0145985484878207
70003,3,35,574.51724137931,76.8828518357894,0.0210957066346463
70003,3,36,613.379310344828,161.642995914079,0.0163715701093817
70003,3,37,638.448275862069,162.450560876422,0.0153011713108021
70003,3,38,604.357142857143,82.3129593710692,0.0132315887286434
70003,3,39,653.653846153846,243.893081871166,0.0111947867901859
70003,3,40,646.461538461538,130.29911151477,0.00901483123747493
70003,3,41,647.038461538462,81.6124896173279,0.0104085553352819
70003,3,42,646.130434782609,78.3240961110982,0.00515502805239601
70003,3,43,683.086956521739,69.0071887187245,0.0074387487825002
70003,3,44,663.84,99.9823651117202,0.00533352447037911
70003,3,45,662.086956521739,113.258719529258,0.00572935984274825
70003,3,46,683.3,110.767703824383,0.00502351429968701
70003,3,47,690.444444444444,95.3335574679094,0.00376337167874396
70003,3,48,786.444444444444,127.501428929581,0.00200905410180712
70004,1,1,700.541666666667,254.099909847283,0.00022740012599964
70004,1,2,949.85,288.422437808814,0.000288911108349214
70004,1,3,592.5,163.514525348667,8.7523850612859e-05
70004,1,4,411,117.379725676967,9.92681977078632e-05
70004,1,5,NA,NA,7.94718171296296e-05
70004,1,6,NA,NA,8.38287037037037e-05
70004,1,7,NA,NA,NA
70004,1,10,NA,NA,NA
70004,1,11,NA,NA,NA
70004,1,12,734.95,147.292574937024,0.00114409047642594
70004,1,13,748.882352941176,202.910783060815,0.00270465649713317
